4,2.5,9000,0.05,4
4,2.5,9500,0.05,4
4,2.5,10000,0.05,1
4,2.5,10500,0.05,1
4,2.5,11000,0.05,3
4,2.5,11500,0.05,4
4,2.5,12000,0.05,4
4,2.5,12500,0.05,4
4,2.5,13000,0.05,4
4,2,4000,0.05,4
4,2,4500,0.05,3
4,2,5000,0.05,1
4,2,5500,0.05,4
4,2,6000,0.05,4
4,2,6500,0.05,3
4,2,7000,0.05,2
4,2,7500,0.05,4
4,2,8000,0.05,1
4,2,8500,0.05,1
4,2,9000,0.05,4
4,2,9500,0.05,4
4,2,10000,0.05,2
4,2,10500,0.05,1
4,2,11000,0.05,4
4,2,11500,0.05,4
4,2,12000,0.05,4
4,2,12500,0.05,4
4,2,13000,0.05,4
4,1.5,4000,0.05,4
4,1.5,4500,0.05,3
4,1.5,5000,0.05,3
4,1.5,5500,0.05,4
4,1.5,6000,0.05,4
4,1.5,6500,0.05,4
4,1.5,7000,0.05,3
4,1.5,7500,0.05,4
4,1.5,8000,0.05,2
4,1.5,8500,0.05,2
4,1.5,9000,0.05,4
4,1.5,9500,0.05,4
4,1.5,10000,0.05,4
4,1.5,10500,0.05,2
4,1.5,11000,0.05,4
4,1.5,11500,0.05,4
4,1.5,12000,0.05,4
4,1.5,12500,0.05,4
4,1.5,13000,0.05,4
3,4.5,4000,0.05,1
3,4.5,4500,0.05,0
3,4.5,5000,0.05,0
3,4.5,5500,0.05,1
3,4.5,6000,0.05,0
3,4.5,6500,0.05,2
3,4.5,7000,0.05,0
3,4.5,7500,0.05,1
3,4.5,8000,0.05,0
3,4.5,8500,0.05,0
3,4.5,9000,0.05,0
3,4.5,9500,0.05,4
3,4.5,10000,0.05,0
3,4.5,10500,0.05,0
3,4.5,11000,0.05,0
3,4.5,11500,0.05,1
3,4.5,12000,0.05,4
3,4.5,12500,0.05,4
3,4.5,13000,0.05,4
3,4,4000,0.05,2
3,4,4500,0.05,1
3,4,5000,0.05,1
3,4,5500,0.05,2
3,4,6000,0.05,1
3,4,6500,0.05,3
3,4,7000,0.05,0
3,4,7500,0.05,2
3,4,8000,0.05,0
3,4,8500,0.05,1
3,4,9000,0.05,1
3,4,9500,0.05,4
3,4,10000,0.05,1
3,4,10500,0.05,1
3,4,11000,0.05,2
3,4,11500,0.05,4
3,4,12000,0.05,4
3,4,12500,0.05,4
3,4,13000,0.05,4
3,3.5,4000,0.05,4
3,3.5,4500,0.05,4
3,3.5,5000,0.05,3
3,3.5,5500,0.05,4
3,3.5,6000,0.05,2
3,3.5,6500,0.05,4
3,3.5,7000,0.05,1
3,3.5,7500,0.05,4
3,3.5,8000,0.05,0
3,3.5,8500,0.05,1
3,3.5,9000,0.05,4
3,3.5,9500,0.05,4
3,3.5,10000,0.05,1
3,3.5,10500,0.05,1
3,3.5,11000,0.05,3
3,3.5,11500,0.05,4
3,3.5,12000,0.05,4
3,3.5,12500,0.05,4
3,3.5,13000,0.05,4
3,3,4000,0.05,4
3,3,4500,0.05,4
3,3,5000,0.05,4
3,3,5500,0.05,4
3,3,6000,0.05,2
3,3,6500,0.05,4
3,3,7000,0.05,2
3,3,7500,0.05,4
3,3,8000,0.05,1
3,3,8500,0.05,1
3,3,9000,0.05,4
3,3,9500,0.05,4
3,3,10000,0.05,3
3,3,10500,0.05,2
3,3,11000,0.05,4
3,3,11500,0.05,4
3,3,12000,0.05,4
3,3,12500,0.05,4
3,3,13000,0.05,4
3,2.5,4000,0.05,4
3,2.5,4500,0.05,4
3,2.5,5000,0.05,4
3,2.5,5500,0.05,4
3,2.5,6000,0.05,4
3,2.5,6500,0.05,4
3,2.5,7000,0.05,3
3,2.5,7500,0.05,4
3,2.5,8000,0.05,4
3,2.5,8500,0.05,2
3,2.5,9000,0.05,4
3,2.5,9500,0.05,4
3,2.5,10000,0.05,4
3,2.5,10500,0.05,3
3,2.5,11000,0.05,4
3,2.5,11500,0.05,4
3,2.5,12000,0.05,4
3,2.5,12500,0.05,4
3,2.5,13000,0.05,4
0.5,18,4000,0.05,4
0.5,18,4500,0.05,4
0.5,18,5000,0.05,4
0.5,18,5500,0.05,1
0.5,18,6000,0.05,1
0.5,18,6500,0.05,2
0.5,18,7000,0.05,1
0.5,18,7500,0.05,1
0.5,18,8000,0.05,1
0.5,18,8500,0.05,1
0.5,18,9000,0.05,2
0.5,18,9500,0.05,4
0.5,18,10000,0.05,4
0.5,18,10500,0.05,1
0.5,18,11000,0.05,1
0.5,18,11500,0.05,4
0.5,18,12000,0.05,4
0.5,18,12500,0.05,4
0.5,18,13000,0.05,4
0.5,15,4000,0.05,4
0.5,15,4500,0.05,4
0.5,15,5000,0.05,4
0.5,15,5500,0.05,1
0.5,15,6000,0.05,1
0.5,15,6500,0.05,1
0.5,15,7000,0.05,1
0.5,15,7500,0.05,1
0.5,15,8000,0.05,1
0.5,15,8500,0.05,1
0.5,15,9000,0.05,2
0.5,15,9500,0.05,4
0.5,15,10000,0.05,4
0.5,15,10500,0.05,1
0.5,15,11000,0.05,1
0.5,15,11500,0.05,4
0.5,15,12000,0.05,4
0.5,15,12500,0.05,4
0.5,15,13000,0.05,4
0.5,12,4000,0.05,4
0.5,12,4500,0.05,4
0.5,12,5000,0.05,4
0.5,12,5500,0.05,4
0.5,12,6000,0.05,3
0.5,12,6500,0.05,4
0.5,12,7000,0.05,1
0.5,12,7500,0.05,3
0.5,12,8000,0.05,3
0.5,12,8500,0.05,1
0.5,12,9000,0.05,3
0.5,12,9500,0.05,4
0.5,12,10000,0.05,4
0.5,12,10500,0.05,1
0.5,12,11000,0.05,1
0.5,12,11500,0.05,4
0.5,12,12000,0.05,4
0.5,12,12500,0.05,4
0.5,12,13000,0.05,4
0.5,9,4000,0.05,4
0.5,9,4500,0.05,4
0.5,9,5000,0.05,4
0.5,9,5500,0.05,4
0.5,9,6000,0.05,4
0.5,9,6500,0.05,4
0.5,9,7000,0.05,1
0.5,9,7500,0.05,4
0.5,9,8000,0.05,4
0.5,9,8500,0.05,1
0.5,9,9000,0.05,4
0.5,9,9500,0.05,4
0.5,9,10000,0.05,4
0.5,9,10500,0.05,1
0.5,9,11000,0.05,2
0.5,9,11500,0.05,4
0.5,9,12000,0.05,4
0.5,9,12500,0.05,4
0.5,9,13000,0.05,4
0.5,6,4000,0.05,4
0.5,6,4500,0.05,4
0.5,6,5000,0.05,4
0.5,6,5500,0.05,4
0.5,6,6000,0.05,4
0.5,6,6500,0.05,4
0.5,6,7000,0.05,3
0.5,6,7500,0.05,4
0.5,6,8000,0.05,4
0.5,6,8500,0.05,3
0.5,6,9000,0.05,4
0.5,6,9500,0.05,4
0.5,6,10000,0.05,4
0.5,6,10500,0.05,4
0.5,6,11000,0.05,4
0.5,6,11500,0.05,4
0.5,6,12000,0.05,4
0.5,6,12500,0.05,4
0.5,6,13000,0.05,4
