4,1.5,5000,0.05,1.846
4,1.5,5500,0.05,1.963
4,1.5,6000,0.05,1.903
4,1.5,6500,0.05,1.886
4,1.5,7000,0.05,1.431
4,1.5,7500,0.05,2.099
4,1.5,8000,0.05,1.498
4,1.5,8500,0.05,1.667
4,1.5,9000,0.05,2.422
4,1.5,9500,0.05,2.28
4,1.5,10000,0.05,1.735
4,1.5,10500,0.05,1.643
4,1.5,11000,0.05,1.942
4,1.5,11500,0.05,2.112
4,1.5,12000,0.05,2.131
4,1.5,12500,0.05,1.947
4,1.5,13000,0.05,1.968
3,4.5,4000,0.05,1.436
3,4.5,4500,0.05,1.069
3,4.5,5000,0.05,1.421
3,4.5,5500,0.05,1.654
3,4.5,6000,0.05,1.22
3,4.5,6500,0.05,1.759
3,4.5,7000,0.05,1.359
3,4.5,7500,0.05,1.659
3,4.5,8000,0.05,1.069
3,4.5,8500,0.05,1.246
3,4.5,9000,0.05,1.365
3,4.5,9500,0.05,1.998
3,4.5,10000,0.05,1.662
3,4.5,10500,0.05,1.514
3,4.5,11000,0.05,1.365
3,4.5,11500,0.05,1.405
3,4.5,12000,0.05,1.954
3,4.5,12500,0.05,2.069
3,4.5,13000,0.05,2.485
3,4,4000,0.05,1.668
3,4,4500,0.05,1.721
3,4,5000,0.05,1.605
3,4,5500,0.05,1.78
3,4,6000,0.05,1.348
3,4,6500,0.05,1.804
3,4,7000,0.05,1.368
3,4,7500,0.05,1.605
3,4,8000,0.05,1.364
3,4,8500,0.05,1.548
3,4,9000,0.05,1.648
3,4,9500,0.05,2.105
3,4,10000,0.05,1.607
3,4,10500,0.05,1.655
3,4,11000,0.05,1.685
3,4,11500,0.05,2.009
3,4,12000,0.05,2.196
3,4,12500,0.05,2.144
3,4,13000,0.05,2.184
3,3.5,4000,0.05,1.998
3,3.5,4500,0.05,2.157
3,3.5,5000,0.05,1.627
3,3.5,5500,0.05,1.884
3,3.5,6000,0.05,1.908
3,3.5,6500,0.05,2.064
3,3.5,7000,0.05,1.548
3,3.5,7500,0.05,2.154
3,3.5,8000,0.05,1.459
3,3.5,8500,0.05,1.746
3,3.5,9000,0.05,1.888
3,3.5,9500,0.05,2.015
3,3.5,10000,0.05,1.705
3,3.5,10500,0.05,1.778
3,3.5,11000,0.05,1.698
3,3.5,11500,0.05,1.999
3,3.5,12000,0.05,2.004
3,3.5,12500,0.05,2.04
3,3.5,13000,0.05,2.374
3,3,4000,0.05,2.064
3,3,4500,0.05,2.147
3,3,5000,0.05,1.867
3,3,5500,0.05,2.059
3,3,6000,0.05,1.705
3,3,6500,0.05,2.3
3,3,7000,0.05,1.757
3,3,7500,0.05,2.054
3,3,8000,0.05,1.654
3,3,8500,0.05,1.669
3,3,9000,0.05,1.889
3,3,9500,0.05,2.432
3,3,10000,0.05,1.9
3,3,10500,0.05,1.874
3,3,11000,0.05,2.14
3,3,11500,0.05,1.975
3,3,12000,0.05,2.147
3,3,12500,0.05,2.4
3,3,13000,0.05,2.004
3,2.5,4000,0.05,1.996
3,2.5,4500,0.05,2.042
3,2.5,5000,0.05,1.857
3,2.5,5500,0.05,1.985
3,2.5,6000,0.05,2.374
3,2.5,6500,0.05,2.221
3,2.5,7000,0.05,1.905
3,2.5,7500,0.05,2.414
3,2.5,8000,0.05,2.375
3,2.5,8500,0.05,1.777
3,2.5,9000,0.05,2.041
3,2.5,9500,0.05,2.455
3,2.5,10000,0.05,2.245
3,2.5,10500,0.05,1.757
3,2.5,11000,0.05,2.375
3,2.5,11500,0.05,2.2
3,2.5,12000,0.05,2.047
3,2.5,12500,0.05,2.471
3,2.5,13000,0.05,2.41
0.5,18,4000,0.05,2.116
0.5,18,4500,0.05,2.094
0.5,18,5000,0.05,2.149
0.5,18,5500,0.05,1.642
0.5,18,6000,0.05,1.462
0.5,18,6500,0.05,1.787
0.5,18,7000,0.05,1.442
0.5,18,7500,0.05,1.45
0.5,18,8000,0.05,1.366
0.5,18,8500,0.05,1.457
0.5,18,9000,0.05,1.87
0.5,18,9500,0.05,2.006
0.5,18,10000,0.05,1.984
0.5,18,10500,0.05,1.597
0.5,18,11000,0.05,1.519
0.5,18,11500,0.05,1.974
0.5,18,12000,0.05,2.014
0.5,18,12500,0.05,1.947
0.5,18,13000,0.05,2.106
0.5,15,4000,0.05,2.245
0.5,15,4500,0.05,2.169
0.5,15,5000,0.05,2.041
0.5,15,5500,0.05,1.647
0.5,15,6000,0.05,1.806
0.5,15,6500,0.05,1.464
0.5,15,7000,0.05,1.476
0.5,15,7500,0.05,1.497
0.5,15,8000,0.05,1.467
0.5,15,8500,0.05,1.614
0.5,15,9000,0.05,1.867
0.5,15,9500,0.05,2.041
0.5,15,10000,0.05,1.998
0.5,15,10500,0.05,1.658
0.5,15,11000,0.05,1.617
0.5,15,11500,0.05,1.999
0.5,15,12000,0.05,2.143
0.5,15,12500,0.05,2.143
0.5,15,13000,0.05,2.057
0.5,12,4000,0.05,2.146
0.5,12,4500,0.05,1.984
0.5,12,5000,0.05,2.417
0.5,12,5500,0.05,2.16
0.5,12,6000,0.05,1.901
0.5,12,6500,0.05,2.246
0.5,12,7000,0.05,1.546
0.5,12,7500,0.05,1.9
0.5,12,8000,0.05,1.678
0.5,12,8500,0.05,1.605
0.5,12,9000,0.05,2.005
0.5,12,9500,0.05,2.41
0.5,12,10000,0.05,2.14
0.5,12,10500,0.05,1.708
0.5,12,11000,0.05,1.889
0.5,12,11500,0.05,2.106
0.5,12,12000,0.05,2.114
0.5,12,12500,0.05,2.347
0.5,12,13000,0.05,2.347
0.5,9,4000,0.05,2.331
0.5,9,4500,0.05,2.405
0.5,9,5000,0.05,2.146
0.5,9,5500,0.05,2.417
0.5,9,6000,0.05,2.104
0.5,9,6500,0.05,2.347
0.5,9,7000,0.05,1.506
0.5,9,7500,0.05,2.234
0.5,9,8000,0.05,2.409
0.5,9,8500,0.05,1.445
0.5,9,9000,0.05,2.197
0.5,9,9500,0.05,2.347
0.5,9,10000,0.05,2.222
0.5,9,10500,0.05,1.807
0.5,9,11000,0.05,1.915
0.5,9,11500,0.05,2.064
0.5,9,12000,0.05,2.246
0.5,9,12500,0.05,2.4
0.5,9,13000,0.05,2.467
0.5,6,4000,0.05,2.481
0.5,6,4500,0.05,2.414
0.5,6,5000,0.05,2.149
0.5,6,5500,0.05,2.146
0.5,6,6000,0.05,2.454
0.5,6,6500,0.05,2.471
0.5,6,7000,0.05,1.776
0.5,6,7500,0.05,2.149
0.5,6,8000,0.05,2.347
0.5,6,8500,0.05,1.808
0.5,6,9000,0.05,2.274
0.5,6,9500,0.05,2.432
0.5,6,10000,0.05,2.326
0.5,6,10500,0.05,2.054
0.5,6,11000,0.05,2.054
0.5,6,11500,0.05,2.314
0.5,6,12000,0.05,2.498
0.5,6,12500,0.05,2.316
0.5,6,13000,0.05,2.574
